run,n_generation,n_variation,n_format,structure,task_type,text_prompt,image_prompt,model_response,extracted_response,expected_response,match,similarity,node_font,node_color,edge_width,task_id,attempt,num_nodes,resolution
2,2,1,1,directed_graph,breadth_first_search,"'###Instruction### [Given a directed graph, create a adjacency list.]\n    ###Context### [The directed graph is the data structure that is visually represented in the attached image.]\n    ###Task### [Provide a single-line Python dictionary for the adjacency list.]'",images/directed_graph/dg_run-3_gen-3_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-e9328ed4-965d-44bc-9558-8226b270203f.png," ```python[1, 3, 2, 5, 4, 6]```","[1, 3, 2, 5, 4, 6]","[1, 2, 6, 3, 5, 4]",False,16.666666666666664,sans-serif,#fee4b3,1.0,None,3,6,512
2,2,1,1,directed_graph,breadth_first_search,"'###Instruction### [Given a directed graph, create a adjacency list.]\n    ###Context### [The directed graph is the data structure that is visually represented in the attached image.]\n    ###Task### [Provide a single-line Python dictionary for the adjacency list.]'",images/directed_graph/dg_run-3_gen-3_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-e9328ed4-965d-44bc-9558-8226b270203f.png," ```python[1, 3, 2, 5, 4, 6]```","[1, 3, 2, 5, 4, 6]","[1, 2, 6, 3, 5, 4]",False,16.666666666666664,sans-serif,#fee4b3,1.0,None,3,6,512
2,2,1,1,directed_graph,breadth_first_search,"'###Instruction### [Given a directed graph, create a adjacency list.]\n    ###Context### [The directed graph is the data structure that is visually represented in the attached image.]\n    ###Task### [Provide a single-line Python dictionary for the adjacency list.]'",images/directed_graph/dg_run-3_gen-3_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-e9328ed4-965d-44bc-9558-8226b270203f.png," ```python[1, 3, 2, 5, 4, 6]```","[1, 3, 2, 5, 4, 6]","[1, 2, 6, 3, 5, 4]",False,16.666666666666664,sans-serif,#fee4b3,1.0,None,3,6,512
2,2,1,1,directed_graph,depth_first_search,"'###Instruction### [Given a directed graph, create a adjacency list.]\n    ###Context### [The directed graph is the data structure that is visually represented in the attached image.]\n    ###Task### [Provide a single-line Python dictionary for the adjacency list.]'",images/directed_graph/dg_run-3_gen-3_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-e9328ed4-965d-44bc-9558-8226b270203f.png," ```python[1, 3, 2, 4, 5, 6]```","[1, 3, 2, 4, 5, 6]","[1, 2, 3, 4, 5, 6]",False,66.66666666666666,sans-serif,#fee4b3,1.0,None,3,6,512
2,2,1,1,directed_graph,depth_first_search,"'###Instruction### [Given a directed graph, create a adjacency list.]\n    ###Context### [The directed graph is the data structure that is visually represented in the attached image.]\n    ###Task### [Provide a single-line Python dictionary for the adjacency list.]'",images/directed_graph/dg_run-3_gen-3_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-e9328ed4-965d-44bc-9558-8226b270203f.png," ```python[1, 3, 2, 5, 6, 4]```","[1, 3, 2, 5, 6, 4]","[1, 2, 3, 4, 5, 6]",False,16.666666666666664,sans-serif,#fee4b3,1.0,None,3,6,512
2,2,1,1,directed_graph,depth_first_search,"'###Instruction### [Given a directed graph, create a adjacency list.]\n    ###Context### [The directed graph is the data structure that is visually represented in the attached image.]\n    ###Task### [Provide a single-line Python dictionary for the adjacency list.]'",images/directed_graph/dg_run-3_gen-3_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-e9328ed4-965d-44bc-9558-8226b270203f.png," [1, 3, 2, 4, 5, 6]","[1, 3, 2, 4, 5, 6]","[1, 2, 3, 4, 5, 6]",False,66.66666666666666,sans-serif,#fee4b3,1.0,None,3,6,512
2,2,1,1,directed_graph,adjacency_list,"'###Instruction### [Given a directed graph, create a adjacency list.]\n    ###Context### [The directed graph is the data structure that is visually represented in the attached image.]\n    ###Task### [Provide a single-line Python dictionary for the adjacency list.]'",images/directed_graph/dg_run-3_gen-3_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-e9328ed4-965d-44bc-9558-8226b270203f.png," ```pythonadj_list = { 1: [2, 3, 5], 2: [], 3: [2, 4], 4: [1], 5: [1, 6], 6: []}```","{ 1: [2, 3, 5], 2: [], 3: [2, 4], 4: [1], 5: [1, 6], 6: []}","{1: [2, 6], 2: [3], 3: [4, 5, 1, 2], 4: [5], 5: [6, 3], 6: [5]}",False,18.055555555555554,sans-serif,#fee4b3,1.0,None,3,6,512
2,2,1,1,directed_graph,adjacency_list,"'###Instruction### [Given a directed graph, create a adjacency list.]\n    ###Context### [The directed graph is the data structure that is visually represented in the attached image.]\n    ###Task### [Provide a single-line Python dictionary for the adjacency list.]'",images/directed_graph/dg_run-3_gen-3_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-e9328ed4-965d-44bc-9558-8226b270203f.png," ```pythonadj_list = { 1: [2, 3, 5], 2: [3], 3: [4], 4: [1, 5], 5: [6], 6: []}```","{ 1: [2, 3, 5], 2: [3], 3: [4], 4: [1, 5], 5: [6], 6: []}","{1: [2, 6], 2: [3], 3: [4, 5, 1, 2], 4: [5], 5: [6, 3], 6: [5]}",False,41.66666666666667,sans-serif,#fee4b3,1.0,None,3,6,512
2,2,1,1,directed_graph,adjacency_list,"'###Instruction### [Given a directed graph, create a adjacency list.]\n    ###Context### [The directed graph is the data structure that is visually represented in the attached image.]\n    ###Task### [Provide a single-line Python dictionary for the adjacency list.]'",images/directed_graph/dg_run-3_gen-3_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-e9328ed4-965d-44bc-9558-8226b270203f.png," ```pythonadj_list = { 1: [2, 5], 2: [3], 3: [4, 5], 4: [1, 2], 5: [6], 6: []}```","{ 1: [2, 5], 2: [3], 3: [4, 5], 4: [1, 2], 5: [6], 6: []}","{1: [2, 6], 2: [3], 3: [4, 5, 1, 2], 4: [5], 5: [6, 3], 6: [5]}",False,38.888888888888886,sans-serif,#fee4b3,1.0,None,3,6,512
3,3,1,1,directed_graph,breadth_first_search,"'###Instruction### [Given a directed graph, create a adjacency list.]\n    ###Context### [The directed graph is the data structure that is visually represented in the attached image.]\n    ###Task### [Provide a single-line Python dictionary for the adjacency list.]'",images/directed_graph/dg_run-3_gen-3_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-e9328ed4-965d-44bc-9558-8226b270203f.png," ```python[1, 3, 4, 5, 2, 6, 7, 8, 9]```","[1, 3, 4, 5, 2, 6, 7, 8, 9]","[1, 2, 8, 3, 9, 4, 5, 6, 7]",False,11.11111111111111,sans-serif,#fee4b3,1.0,None,3,9,512
3,3,1,1,directed_graph,breadth_first_search,"'###Instruction### [Given a directed graph, create a adjacency list.]\n    ###Context### [The directed graph is the data structure that is visually represented in the attached image.]\n    ###Task### [Provide a single-line Python dictionary for the adjacency list.]'",images/directed_graph/dg_run-3_gen-3_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-e9328ed4-965d-44bc-9558-8226b270203f.png," ```python[1, 3, 4, 5, 6, 2, 7, 8, 9]```","[1, 3, 4, 5, 6, 2, 7, 8, 9]","[1, 2, 8, 3, 9, 4, 5, 6, 7]",False,11.11111111111111,sans-serif,#fee4b3,1.0,None,3,9,512
3,3,1,1,directed_graph,breadth_first_search,"'###Instruction### [Given a directed graph, create a adjacency list.]\n    ###Context### [The directed graph is the data structure that is visually represented in the attached image.]\n    ###Task### [Provide a single-line Python dictionary for the adjacency list.]'",images/directed_graph/dg_run-3_gen-3_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-e9328ed4-965d-44bc-9558-8226b270203f.png," ```python[1, 3, 4, 5, 2, 6, 7, 8, 9]```","[1, 3, 4, 5, 2, 6, 7, 8, 9]","[1, 2, 8, 3, 9, 4, 5, 6, 7]",False,11.11111111111111,sans-serif,#fee4b3,1.0,None,3,9,512
3,3,1,1,directed_graph,depth_first_search,"'###Instruction### [Given a directed graph, create a adjacency list.]\n    ###Context### [The directed graph is the data structure that is visually represented in the attached image.]\n    ###Task### [Provide a single-line Python dictionary for the adjacency list.]'",images/directed_graph/dg_run-3_gen-3_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-e9328ed4-965d-44bc-9558-8226b270203f.png," [1, 3, 5, 4, 2, 7, 8, 9, 6]","[1, 3, 5, 4, 2, 7, 8, 9, 6]","[1, 2, 3, 4, 5, 6, 7, 8, 9]",False,22.22222222222222,sans-serif,#fee4b3,1.0,None,3,9,512
3,3,1,1,directed_graph,depth_first_search,"'###Instruction### [Given a directed graph, create a adjacency list.]\n    ###Context### [The directed graph is the data structure that is visually represented in the attached image.]\n    ###Task### [Provide a single-line Python dictionary for the adjacency list.]'",images/directed_graph/dg_run-3_gen-3_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-e9328ed4-965d-44bc-9558-8226b270203f.png," ```python[1, 3, 5, 4, 2, 7, 8, 9, 6]```","[1, 3, 5, 4, 2, 7, 8, 9, 6]","[1, 2, 3, 4, 5, 6, 7, 8, 9]",False,22.22222222222222,sans-serif,#fee4b3,1.0,None,3,9,512
3,3,1,1,directed_graph,depth_first_search,"'###Instruction### [Given a directed graph, create a adjacency list.]\n    ###Context### [The directed graph is the data structure that is visually represented in the attached image.]\n    ###Task### [Provide a single-line Python dictionary for the adjacency list.]'",images/directed_graph/dg_run-3_gen-3_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-e9328ed4-965d-44bc-9558-8226b270203f.png," ```python[1, 3, 5, 4, 2, 7, 8, 9, 6]```","[1, 3, 5, 4, 2, 7, 8, 9, 6]","[1, 2, 3, 4, 5, 6, 7, 8, 9]",False,22.22222222222222,sans-serif,#fee4b3,1.0,None,3,9,512
3,3,1,1,directed_graph,adjacency_list,"'###Instruction### [Given a directed graph, create a adjacency list.]\n    ###Context### [The directed graph is the data structure that is visually represented in the attached image.]\n    ###Task### [Provide a single-line Python dictionary for the adjacency list.]'",images/directed_graph/dg_run-3_gen-3_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-e9328ed4-965d-44bc-9558-8226b270203f.png," ```pythonadj_list = { 1: [2, 3], 2: [4], 3: [4, 5], 4: [], 5: [6], 6: [7], 7: [8], 8: [9], 9: []}```","{ 1: [2, 3], 2: [4], 3: [4, 5], 4: [], 5: [6], 6: [7], 7: [8], 8: [9], 9: []}","{1: [2, 8], 2: [3], 3: [4, 1], 4: [5], 5: [6, 3], 6: [7], 7: [8], 8: [9], 9: []}",False,57.4074074074074,sans-serif,#fee4b3,1.0,None,3,9,512
3,3,1,1,directed_graph,adjacency_list,"'###Instruction### [Given a directed graph, create a adjacency list.]\n    ###Context### [The directed graph is the data structure that is visually represented in the attached image.]\n    ###Task### [Provide a single-line Python dictionary for the adjacency list.]'",images/directed_graph/dg_run-3_gen-3_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-e9328ed4-965d-44bc-9558-8226b270203f.png," ```pythonadj_list = {1: [2, 3], 2: [4], 3: [4, 5], 4: [], 5: [6], 6: [7], 7: [8], 8: [9], 9: []}```","{1: [2, 3], 2: [4], 3: [4, 5], 4: [], 5: [6], 6: [7], 7: [8], 8: [9], 9: []}","{1: [2, 8], 2: [3], 3: [4, 1], 4: [5], 5: [6, 3], 6: [7], 7: [8], 8: [9], 9: []}",False,57.4074074074074,sans-serif,#fee4b3,1.0,None,3,9,512
3,3,1,1,directed_graph,adjacency_list,"'###Instruction### [Given a directed graph, create a adjacency list.]\n    ###Context### [The directed graph is the data structure that is visually represented in the attached image.]\n    ###Task### [Provide a single-line Python dictionary for the adjacency list.]'",images/directed_graph/dg_run-3_gen-3_var-1_fmt-1_thk-10_clr-abe0f9_fnt-sansserif_res-512_idn-e9328ed4-965d-44bc-9558-8226b270203f.png," ```pythonadj_list = {1: [2, 3], 2: [4], 3: [4, 5], 4: [], 5: [6], 6: [7], 7: [8], 8: [9], 9: []}```","{1: [2, 3], 2: [4], 3: [4, 5], 4: [], 5: [6], 6: [7], 7: [8], 8: [9], 9: []}","{1: [2, 8], 2: [3], 3: [4, 1], 4: [5], 5: [6, 3], 6: [7], 7: [8], 8: [9], 9: []}",False,57.4074074074074,sans-serif,#fee4b3,1.0,None,3,9,512
